batch_id,execution_id,config_id,file_name,file_path,source_type,ingestion_date,status,ingestion_start,ingestion_end,error_message,last_updated_at,records_ingested,triggered_by,comments
BATCH_20260220_020032_90127d,EXEC_13_20260220_020044_0e87c5,13,00. Calendar Holidays.xlsx,/sites/BelivData/Shared Documents/Supply/10.Calendar/00. Calendar Holidays.xlsx,SharePoint,2026-02-20,failed,2026-02-20T02:00:44.885Z,2026-02-20T02:01:21.951Z,"[DELTA_CONCURRENT_APPEND] ConcurrentAppendException: Files were added to the root of the table by a concurrent update. Please try the operation again.
Conflicting commit: {""timestamp"":1771574479967,""userId"":""488932038608523"",""userName"":""nsira@be-liv-externos.com"",""operation"":""UPDATE"",""operationParameters"":{""predicate"":""[\""(execution_id#23368 = EXEC_12_20260220_020044_aa9269)\""]""},""readVersion"":20086,""isolationLevel"":""WriteSerializable"",""isBlindAppend"":false,""operationMetrics"":{""numRemovedFiles"":""1"",""numRemovedBytes"":""7945"",""numCopiedRows"":""0"",""numDeletionVectorsAdded"":""0"",""executionTimeMs"":""1355"",""numDeletionVectorsUpdated"":""0"",""scanTimeMs"":""313"",""numAddedFiles"":""1"",""numUpdatedRows"":""1"",""numDeletionVectorsRemoved"":""0"",""numAddedChangeFiles"":""0"",""numAddedBytes"":""13183"",""rewriteTimeMs"":""1042""},""tags"":{""noRowsCopied"":""false"",""delta.rowTracking.preserved"":""false"",""restoresDeletedRows"":""false""},""engineInfo"":""Databricks-Runtime/17.3.x-aarch64-photon-scala2.13"",""txnId"":""ec9dc360-7403-45e5-94e9-9cf3e6dfe191""}
Refer to https://docs.microsoft.com/azure/databricks/delta/concurrency-control for more details.",2026-02-20T02:01:21.951Z,0,system,Ingested from SharePoint
BATCH_20260220_020032_90127d,EXEC_12_20260220_020044_aa9269,12,Initial Inventory - Bill Of Material.xlsx,/sites/BelivData/Shared Documents/Supply/7.BillOfMaterials/Initial Inventory - Bill Of Material.xlsx,SharePoint,2026-02-20,failed,2026-02-20T02:00:44.756Z,2026-02-20T02:01:18.217Z,"[DELTA_CONCURRENT_APPEND] ConcurrentAppendException: Files were added to the root of the table by a concurrent update. Please try the operation again.
Conflicting commit: {""timestamp"":1771574476715,""userId"":""488932038608523"",""userName"":""nsira@be-liv-externos.com"",""operation"":""UPDATE"",""operationParameters"":{""predicate"":""[\""(execution_id#21201 = EXEC_3_20260220_020044_6478ea)\""]""},""readVersion"":20085,""isolationLevel"":""WriteSerializable"",""isBlindAppend"":false,""operationMetrics"":{""numRemovedFiles"":""1"",""numRemovedBytes"":""7767"",""numCopiedRows"":""0"",""numDeletionVectorsAdded"":""0"",""executionTimeMs"":""1574"",""numDeletionVectorsUpdated"":""0"",""scanTimeMs"":""430"",""numAddedFiles"":""1"",""numUpdatedRows"":""1"",""numDeletionVectorsRemoved"":""0"",""numAddedChangeFiles"":""0"",""numAddedBytes"":""13003"",""rewriteTimeMs"":""1138""},""tags"":{""noRowsCopied"":""false"",""delta.rowTracking.preserved"":""false"",""restoresDeletedRows"":""false""},""engineInfo"":""Databricks-Runtime/17.3.x-aarch64-photon-scala2.13"",""txnId"":""9a636c38-0de6-4b9b-9f07-2e4b8a277df5""}
Refer to https://docs.microsoft.com/azure/databricks/delta/concurrency-control for more details.",2026-02-20T02:01:18.217Z,0,system,Ingested from SharePoint
BATCH_20260220_020032_90127d,EXEC_3_20260220_020044_6478ea,3,BelivBillOfMaterial.xlsx,/sites/BelivData/Shared Documents/Supply/7.BillOfMaterials/BelivBillOfMaterial.xlsx,SharePoint,2026-02-20,failed,2026-02-20T02:00:44.830Z,2026-02-20T02:01:14.711Z,"[DELTA_CONCURRENT_APPEND] ConcurrentAppendException: Files were added to the root of the table by a concurrent update. Please try the operation again.
Conflicting commit: {""timestamp"":1771574473909,""userId"":""488932038608523"",""userName"":""nsira@be-liv-externos.com"",""operation"":""UPDATE"",""operationParameters"":{""predicate"":""[\""(execution_id#17502 = EXEC_10_20260220_020045_b758cf)\""]""},""readVersion"":20084,""isolationLevel"":""WriteSerializable"",""isBlindAppend"":false,""operationMetrics"":{""numRemovedFiles"":""1"",""numRemovedBytes"":""7880"",""numCopiedRows"":""0"",""numDeletionVectorsAdded"":""0"",""executionTimeMs"":""1792"",""numDeletionVectorsUpdated"":""0"",""scanTimeMs"":""566"",""numAddedFiles"":""1"",""numUpdatedRows"":""1"",""numDeletionVectorsRemoved"":""0"",""numAddedChangeFiles"":""0"",""numAddedBytes"":""7989"",""rewriteTimeMs"":""1225""},""tags"":{""noRowsCopied"":""false"",""delta.rowTracking.preserved"":""false"",""restoresDeletedRows"":""false""},""engineInfo"":""Databricks-Runtime/17.3.x-aarch64-photon-scala2.13"",""txnId"":""7d574e8f-cb41-49b1-9c44-39589738a90c""}
Refer to https://docs.microsoft.com/azure/databricks/delta/concurrency-control for more details.",2026-02-20T02:01:14.711Z,0,system,Ingested from SharePoint
BATCH_20260220_020032_90127d,EXEC_7_20260220_020045_e6890f,7,sku_producing-plant.xlsx,/sites/BelivData/Shared Documents/Supply/11.ReceiptRequisition/sku_producing-plant.xlsx,SharePoint,2026-02-20,failed,2026-02-20T02:00:45.257Z,2026-02-20T02:01:06.877Z,"[DELTA_CONCURRENT_APPEND] ConcurrentAppendException: Files were added to the root of the table by a concurrent update. Please try the operation again.
Conflicting commit: {""timestamp"":1771574466152,""userId"":""488932038608523"",""userName"":""nsira@be-liv-externos.com"",""operation"":""UPDATE"",""operationParameters"":{""predicate"":""[\""(execution_id#35358 = EXEC_14_20260220_020045_dd66d3)\""]""},""readVersion"":20081,""isolationLevel"":""WriteSerializable"",""isBlindAppend"":false,""operationMetrics"":{""numRemovedFiles"":""1"",""numRemovedBytes"":""7728"",""numCopiedRows"":""0"",""numDeletionVectorsAdded"":""0"",""executionTimeMs"":""1153"",""numDeletionVectorsUpdated"":""0"",""scanTimeMs"":""376"",""numAddedFiles"":""1"",""numUpdatedRows"":""1"",""numDeletionVectorsRemoved"":""0"",""numAddedChangeFiles"":""0"",""numAddedBytes"":""7835"",""rewriteTimeMs"":""777""},""tags"":{""noRowsCopied"":""false"",""delta.rowTracking.preserved"":""false"",""restoresDeletedRows"":""false""},""engineInfo"":""Databricks-Runtime/17.3.x-aarch64-photon-scala2.13"",""txnId"":""eb52a45d-fc5f-4675-83b9-c0103a551549""}
Refer to https://docs.microsoft.com/azure/databricks/delta/concurrency-control for more details.",2026-02-20T02:01:06.877Z,0,system,Ingested from SharePoint
BATCH_20260220_020032_90127d,EXEC_14_20260220_020045_dd66d3,14,calendar_by_site.xlsx,/sites/BelivData/Shared Documents/Supply/10.Calendar/calendar_by_site.xlsx,SharePoint,2026-02-20,success,2026-02-20T02:00:45.056Z,2026-02-20T02:00:57.065Z,,2026-02-20T02:00:57.065Z,0,system,Ingested from SharePoint
BATCH_20260220_020032_90127d,EXEC_10_20260220_020045_b758cf,10,DATA_COSTOS_TRANSFORMADOS_COMPLETO.xlsx,/sites/BelivData/Shared Documents/Supply/9.Cost/DATA_COSTOS_TRANSFORMADOS_COMPLETO.xlsx,SharePoint,2026-02-20,success,2026-02-20T02:00:45.014Z,2026-02-20T02:00:55.446Z,,2026-02-20T02:00:55.446Z,0,system,Ingested from SharePoint
BATCH_20260220_020032_90127d,EXEC_11_20260220_020044_9a0937,11,Inventory Policy.xlsx,/sites/BelivData/Shared Documents/Supply/4.Politicas de Inventario/Inventory Policy.xlsx,SharePoint,2026-02-20,success,2026-02-20T02:00:44.809Z,2026-02-20T02:00:51.240Z,,2026-02-20T02:00:51.240Z,0,system,Ingested from SharePoint
BATCH_20260220_020032_90127d,EXEC_4_20260220_020046_2136f3,4,ID Pricing.xlsx,/sites/BelivData/Shared Documents/Finanzas/1.RGM/ID Pricing.xlsx,SharePoint,2026-02-20,success,2026-02-20T02:00:46.176Z,2026-02-20T02:00:50.600Z,,2026-02-20T02:00:50.600Z,0,system,Ingested from SharePoint
BATCH_20260220_020032_90127d,EXEC_9_20260220_020044_4f81fa,9,Masterplanprocurement.xlsx,/sites/BelivData/Shared Documents/Supply/8.Procurement/Masterplanprocurement.xlsx,SharePoint,2026-02-20,success,2026-02-20T02:00:44.575Z,2026-02-20T02:00:49.095Z,,2026-02-20T02:00:49.095Z,0,system,Ingested from SharePoint
BATCH_20260220_020032_90127d,EXEC_8_20260220_020036_0c2313,8,ScheduledReceiptRequisition PT.xlsx,/sites/BelivData/Shared Documents/Supply/11.ReceiptRequisition/ScheduledReceiptRequisition PT.xlsx,SharePoint,2026-02-20,success,2026-02-20T02:00:36.239Z,2026-02-20T02:00:41.082Z,,2026-02-20T02:00:41.082Z,0,system,Ingested from SharePoint
BATCH_20260219_083540_21e108,EXEC_7_20260219_083630_14678b,7,sku_producing-plant.xlsx,/sites/BelivData/Shared Documents/Supply/11.ReceiptRequisition/sku_producing-plant.xlsx,SharePoint,2026-02-19,success,2026-02-19T08:36:30.533Z,2026-02-19T08:36:34.207Z,,2026-02-19T08:36:34.207Z,0,system,Ingested from SharePoint
BATCH_20260219_083540_21e108,EXEC_10_20260219_083628_baf338,10,DATA_COSTOS_TRANSFORMADOS_COMPLETO.xlsx,/sites/BelivData/Shared Documents/Supply/9.Cost/DATA_COSTOS_TRANSFORMADOS_COMPLETO.xlsx,SharePoint,2026-02-19,success,2026-02-19T08:36:28.308Z,2026-02-19T08:36:32.410Z,,2026-02-19T08:36:32.410Z,0,system,Ingested from SharePoint
BATCH_20260219_083540_21e108,EXEC_12_20260219_083619_8fe85d,12,Initial Inventory - Bill Of Material.xlsx,/sites/BelivData/Shared Documents/Supply/7.BillOfMaterials/Initial Inventory - Bill Of Material.xlsx,SharePoint,2026-02-19,success,2026-02-19T08:36:19.784Z,2026-02-19T08:36:22.117Z,,2026-02-19T08:36:22.117Z,0,system,Ingested from SharePoint
BATCH_20260219_083540_21e108,EXEC_13_20260219_083616_940d55,13,00. Calendar Holidays.xlsx,/sites/BelivData/Shared Documents/Supply/10.Calendar/00. Calendar Holidays.xlsx,SharePoint,2026-02-19,success,2026-02-19T08:36:16.911Z,2026-02-19T08:36:18.921Z,,2026-02-19T08:36:18.921Z,0,system,Ingested from SharePoint
BATCH_20260219_083540_21e108,EXEC_8_20260219_083612_ac6289,8,ScheduledReceiptRequisition PT.xlsx,/sites/BelivData/Shared Documents/Supply/11.ReceiptRequisition/ScheduledReceiptRequisition PT.xlsx,SharePoint,2026-02-19,success,2026-02-19T08:36:12.193Z,2026-02-19T08:36:14.885Z,,2026-02-19T08:36:14.885Z,0,system,Ingested from SharePoint
BATCH_20260219_083540_21e108,EXEC_13_20260219_083552_2b20ad,13,00. Calendar Holidays.xlsx,/sites/BelivData/Shared Documents/Supply/10.Calendar/00. Calendar Holidays.xlsx,SharePoint,2026-02-19,failed,2026-02-19T08:35:52.039Z,2026-02-19T08:36:07.046Z,"[DELTA_CONCURRENT_APPEND] ConcurrentAppendException: Files were added to the root of the table by a concurrent update. Please try the operation again.
Conflicting commit: {""timestamp"":1771511766536,""userId"":""488932038608523"",""userName"":""nsira@be-liv-externos.com"",""operation"":""UPDATE"",""operationParameters"":{""predicate"":""[\""(execution_id#138983 = EXEC_8_20260219_083551_cedff5)\""]""},""readVersion"":20053,""isolationLevel"":""WriteSerializable"",""isBlindAppend"":false,""operationMetrics"":{""numRemovedFiles"":""1"",""numRemovedBytes"":""7895"",""numCopiedRows"":""0"",""numDeletionVectorsAdded"":""0"",""executionTimeMs"":""1100"",""numDeletionVectorsUpdated"":""0"",""scanTimeMs"":""206"",""numAddedFiles"":""1"",""numUpdatedRows"":""1"",""numDeletionVectorsRemoved"":""0"",""numAddedChangeFiles"":""0"",""numAddedBytes"":""13136"",""rewriteTimeMs"":""894""},""tags"":{""noRowsCopied"":""false"",""delta.rowTracking.preserved"":""false"",""restoresDeletedRows"":""false""},""engineInfo"":""Databricks-Runtime/17.3.x-aarch64-photon-scala2.13"",""txnId"":""13be705c-d50c-45fa-9ee4-f13e9d9dcc3d""}
Refer to https://docs.microsoft.com/azure/databricks/delta/concurrency-control for more details.",2026-02-19T08:36:07.046Z,0,system,Ingested from SharePoint
BATCH_20260219_083540_21e108,EXEC_7_20260219_083551_3d40ae,7,sku_producing-plant.xlsx,/sites/BelivData/Shared Documents/Supply/11.ReceiptRequisition/sku_producing-plant.xlsx,SharePoint,2026-02-19,failed,2026-02-19T08:35:51.251Z,2026-02-19T08:36:05.529Z,"[DELTA_CONCURRENT_APPEND] ConcurrentAppendException: Files were added to the root of the table by a concurrent update. Please try the operation again.
Conflicting commit: {""timestamp"":1771511764439,""userId"":""488932038608523"",""userName"":""nsira@be-liv-externos.com"",""operation"":""UPDATE"",""operationParameters"":{""predicate"":""[\""(execution_id#135268 = EXEC_11_20260219_083552_42966c)\""]""},""readVersion"":20052,""isolationLevel"":""WriteSerializable"",""isBlindAppend"":false,""operationMetrics"":{""numRemovedFiles"":""1"",""numRemovedBytes"":""7788"",""numCopiedRows"":""0"",""numDeletionVectorsAdded"":""0"",""executionTimeMs"":""2235"",""numDeletionVectorsUpdated"":""0"",""scanTimeMs"":""901"",""numAddedFiles"":""1"",""numUpdatedRows"":""1"",""numDeletionVectorsRemoved"":""0"",""numAddedChangeFiles"":""0"",""numAddedBytes"":""7897"",""rewriteTimeMs"":""1334""},""tags"":{""noRowsCopied"":""false"",""delta.rowTracking.preserved"":""false"",""restoresDeletedRows"":""false""},""engineInfo"":""Databricks-Runtime/17.3.x-aarch64-photon-scala2.13"",""txnId"":""df7d4d98-f0bb-4605-92cb-63da439025d1""}
Refer to https://docs.microsoft.com/azure/databricks/delta/concurrency-control for more details.",2026-02-19T08:36:05.529Z,0,system,Ingested from SharePoint
